Origin,Destination,Origin State,Destination State,Flow,Error,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Berks County,Santa Clara County,Pennsylvania,California,9.0,15.0,40.413957,75.926860,37.220777,121.690622
Bernalillo County,Los Angeles County,New Mexico,California,112.0,99.0,35.054002,106.669065,34.196398,118.261862
Bernalillo County,Riverside County,New Mexico,California,10.0,16.0,35.054002,106.669065,33.729828,116.002239
Bernalillo County,San Bernardino County,New Mexico,California,21.0,35.0,35.054002,106.669065,34.857220,116.181197
Bernalillo County,San Diego County,New Mexico,California,7.0,11.0,35.054002,106.669065,33.023604,116.776117
Bernalillo County,San Francisco County,New Mexico,California,12.0,18.0,35.054002,106.669065,37.727239,123.032229
Bernalillo County,San Joaquin County,New Mexico,California,9.0,14.0,35.054002,106.669065,37.935034,121.272237
Bernalillo County,Yolo County,New Mexico,California,11.0,17.0,35.054002,106.669065,38.679268,121.903178
Berrien County,Contra Costa County,Michigan,California,14.0,20.0,41.792639,86.741822,37.919479,121.951543
Berrien County,Orange County,Michigan,California,5.0,7.0,41.792639,86.741822,33.675687,117.777207
Berrien County,Riverside County,Michigan,California,6.0,9.0,41.792639,86.741822,33.729828,116.002239
Berrien County,Santa Barbara County,Michigan,California,18.0,28.0,41.792639,86.741822,34.537378,120.038485
Bexar County,Alameda County,Texas,California,11.0,12.0,29.448671,98.520147,37.648081,121.913304
Bexar County,Contra Costa County,Texas,California,22.0,34.0,29.448671,98.520147,37.919479,121.951543
Bexar County,Los Angeles County,Texas,California,113.0,87.0,29.448671,98.520147,34.196398,118.261862
Bexar County,Napa County,Texas,California,10.0,14.0,29.448671,98.520147,38.507351,122.325995
Bexar County,Orange County,Texas,California,25.0,34.0,29.448671,98.520147,33.675687,117.777207
Bexar County,San Bernardino County,Texas,California,37.0,39.0,29.448671,98.520147,34.857220,116.181197
Bexar County,San Diego County,Texas,California,5.0,10.0,29.448671,98.520147,33.023604,116.776117
Bexar County,Santa Barbara County,Texas,California,14.0,22.0,29.448671,98.520147,34.537378,120.038485
Bexar County,Ventura County,Texas,California,17.0,28.0,29.448671,98.520147,34.358742,119.133143
Bibb County,Contra Costa County,Georgia,California,5.0,10.0,32.808844,83.694193,37.919479,121.951543
Bibb County,Los Angeles County,Alabama,California,13.0,19.0,33.015893,87.127148,34.196398,118.261862
Bibb County,Los Angeles County,Georgia,California,15.0,26.0,32.808844,83.694193,34.196398,118.261862
Bibb County,Monterey County,Georgia,California,86.0,108.0,32.808844,83.694193,36.240107,121.315573
Bingham County,Kern County,Idaho,California,97.0,128.0,43.216357,112.399206,35.346629,118.729506
Blaine County,San Diego County,Idaho,California,9.0,14.0,43.394482,113.955290,33.023604,116.776117
Blaine County,San Francisco County,Idaho,California,9.0,14.0,43.394482,113.955290,37.727239,123.032229
Blaine County,Santa Clara County,Oklahoma,California,1.0,2.0,35.877782,98.428934,37.220777,121.690622
Blair County,San Bernardino County,Pennsylvania,California,57.0,91.0,40.497926,78.310640,34.857220,116.181197
Blair County,San Diego County,Pennsylvania,California,6.0,10.0,40.497926,78.310640,33.023604,116.776117
Bland County,Riverside County,Virginia,California,4.0,10.0,37.130612,81.125853,33.729828,116.002239
Blount County,San Diego County,Tennessee,California,13.0,21.0,35.688185,83.922973,33.023604,116.776117
Blue Earth County,Orange County,Minnesota,California,16.0,25.0,44.038225,94.064071,33.675687,117.777207
Bond County,El Dorado County,Illinois,California,23.0,34.0,38.885924,89.436592,38.785532,120.534398
Bonner County,Kern County,Idaho,California,7.0,10.0,48.312512,116.596940,35.346629,118.729506
Bonner County,Santa Clara County,Idaho,California,39.0,58.0,48.312512,116.596940,37.220777,121.690622
Bonneville County,Kern County,Idaho,California,12.0,19.0,43.395171,111.621878,35.346629,118.729506
Bonneville County,Los Angeles County,Idaho,California,15.0,19.0,43.395171,111.621878,34.196398,118.261862
Bonneville County,Orange County,Idaho,California,7.0,12.0,43.395171,111.621878,33.675687,117.777207
Bonneville County,San Diego County,Idaho,California,12.0,15.0,43.395171,111.621878,33.023604,116.776117
Bonneville County,San Francisco County,Idaho,California,6.0,10.0,43.395171,111.621878,37.727239,123.032229
Bonneville County,Santa Clara County,Idaho,California,7.0,10.0,43.395171,111.621878,37.220777,121.690622
Boone County,Fresno County,Missouri,California,17.0,27.0,38.989657,92.310779,36.761006,119.655019
Boone County,Los Angeles County,Kentucky,California,12.0,18.0,38.974595,84.731444,34.196398,118.261862
Boone County,Riverside County,Missouri,California,4.0,6.0,38.989657,92.310779,33.729828,116.002239
Botetourt County,Alameda County,Virginia,California,14.0,22.0,37.553193,79.805318,37.648081,121.913304
Boulder County,Alameda County,Colorado,California,60.0,76.0,40.094826,105.398382,37.648081,121.913304
Boulder County,Los Angeles County,Colorado,California,45.0,39.0,40.094826,105.398382,34.196398,118.261862
Boulder County,Orange County,Colorado,California,7.0,11.0,40.094826,105.398382,33.675687,117.777207
Boulder County,San Diego County,Colorado,California,32.0,31.0,40.094826,105.398382,33.023604,116.776117
Boulder County,San Francisco County,Colorado,California,54.0,54.0,40.094826,105.398382,37.727239,123.032229
Boulder County,San Luis Obispo County,Colorado,California,10.0,17.0,40.094826,105.398382,35.385227,120.447540
Boulder County,San Mateo County,Colorado,California,71.0,74.0,40.094826,105.398382,37.414664,122.371542
Boulder County,Santa Clara County,Colorado,California,46.0,38.0,40.094826,105.398382,37.220777,121.690622
Boulder County,Yolo County,Colorado,California,15.0,22.0,40.094826,105.398382,38.679268,121.903178
Boundary County,San Bernardino County,Idaho,California,17.0,24.0,48.773065,116.524619,34.857220,116.181197
Bourbon County,Los Angeles County,Kansas,California,20.0,27.0,37.856100,94.850928,34.196398,118.261862
Box Elder County,Fresno County,Utah,California,4.0,5.0,41.476021,113.052922,36.761006,119.655019
Box Elder County,Los Angeles County,Utah,California,13.0,16.0,41.476021,113.052922,34.196398,118.261862
Box Elder County,Orange County,Utah,California,4.0,4.0,41.476021,113.052922,33.675687,117.777207
Box Elder County,Riverside County,Utah,California,6.0,9.0,41.476021,113.052922,33.729828,116.002239
Box Elder County,San Joaquin County,Utah,California,13.0,20.0,41.476021,113.052922,37.935034,121.272237
Brazoria County,San Diego County,Texas,California,10.0,19.0,29.167818,95.434647,33.023604,116.776117
Brazos County,Alameda County,Texas,California,35.0,41.0,30.656725,96.302389,37.648081,121.913304
Brazos County,Los Angeles County,Texas,California,15.0,23.0,30.656725,96.302389,34.196398,118.261862
Brazos County,San Francisco County,Texas,California,51.0,60.0,30.656725,96.302389,37.727239,123.032229
Brevard County,Kern County,Florida,California,10.0,16.0,28.298276,80.700384,35.346629,118.729506
Brevard County,Orange County,Florida,California,39.0,60.0,28.298276,80.700384,33.675687,117.777207
Brevard County,Santa Clara County,Florida,California,16.0,18.0,28.298276,80.700384,37.220777,121.690622
Brevard County,Solano County,Florida,California,9.0,15.0,28.298276,80.700384,38.267226,121.939594
Bristol County,Alameda County,Massachusetts,California,7.0,12.0,41.748576,71.087062,37.648081,121.913304
Bristol County,Alameda County,Rhode Island,California,8.0,12.0,,,37.648081,121.913304
Bristol County,Los Angeles County,Massachusetts,California,19.0,21.0,41.748576,71.087062,34.196398,118.261862
Bristol County,Los Angeles County,Rhode Island,California,16.0,25.0,,,34.196398,118.261862
Bristol County,Orange County,Massachusetts,California,9.0,13.0,41.748576,71.087062,33.675687,117.777207
Bristol County,San Mateo County,Massachusetts,California,17.0,30.0,41.748576,71.087062,37.414664,122.371542
Bronx County,Los Angeles County,New York,California,26.0,28.0,,,34.196398,118.261862
Bronx County,Yolo County,New York,California,30.0,45.0,,,38.679268,121.903178
Broomfield County,Orange County,Colorado,California,38.0,39.0,39.953383,105.052125,33.675687,117.777207
Broomfield County,San Mateo County,Colorado,California,10.0,16.0,39.953383,105.052125,37.414664,122.371542
Broward County,Alameda County,Florida,California,14.0,16.0,26.193520,80.476658,37.648081,121.913304
Broward County,Los Angeles County,Florida,California,149.0,82.0,26.193520,80.476658,34.196398,118.261862
Broward County,Orange County,Florida,California,30.0,46.0,26.193520,80.476658,33.675687,117.777207
Broward County,San Francisco County,Florida,California,23.0,21.0,26.193520,80.476658,37.727239,123.032229
Broward County,Santa Clara County,Florida,California,32.0,25.0,26.193520,80.476658,37.220777,121.690622
Broward County,Ventura County,Florida,California,15.0,23.0,26.193520,80.476658,34.358742,119.133143
Brown County,Alameda County,Wisconsin,California,7.0,11.0,44.473961,87.995926,37.648081,121.913304
Brown County,Lassen County,Kansas,California,9.0,13.0,39.825931,95.569905,40.721089,120.629931
Brown County,Los Angeles County,Wisconsin,California,4.0,6.0,44.473961,87.995926,34.196398,118.261862
Brown County,San Diego County,Wisconsin,California,5.0,7.0,44.473961,87.995926,33.023604,116.776117
Brown County,San Luis Obispo County,Wisconsin,California,5.0,7.0,44.473961,87.995926,35.385227,120.447540
Brunswick County,Orange County,North Carolina,California,7.0,12.0,34.038708,78.227688,33.675687,117.777207
Buchanan County,Mendocino County,Iowa,California,7.0,10.0,42.470328,91.838666,39.432388,123.442881
Bucks County,Sacramento County,Pennsylvania,California,5.0,9.0,40.336887,75.107060,38.450011,121.340441
Bucks County,Santa Clara County,Pennsylvania,California,10.0,16.0,40.336887,75.107060,37.220777,121.690622
Bucks County,Shasta County,Pennsylvania,California,11.0,17.0,40.336887,75.107060,40.760522,122.043550
Buffalo County,Los Angeles County,South Dakota,California,3.0,5.0,44.044306,99.203998,34.196398,118.261862
Buncombe County,San Francisco County,North Carolina,California,15.0,25.0,35.609371,82.530426,37.727239,123.032229
Burleson County,San Bernardino County,Texas,California,9.0,16.0,30.493487,96.622091,34.857220,116.181197
Burlington County,Alameda County,New Jersey,California,16.0,27.0,39.875786,74.663006,37.648081,121.913304
Burlington County,Kings County,New Jersey,California,20.0,30.0,39.875786,74.663006,36.072478,119.815530
Burlington County,Los Angeles County,New Jersey,California,12.0,13.0,39.875786,74.663006,34.196398,118.261862
Burlington County,Monterey County,New Jersey,California,10.0,16.0,39.875786,74.663006,36.240107,121.315573
Burlington County,San Diego County,New Jersey,California,18.0,20.0,39.875786,74.663006,33.023604,116.776117
Burlington County,San Mateo County,New Jersey,California,11.0,17.0,39.875786,74.663006,37.414664,122.371542
Burlington County,Santa Clara County,New Jersey,California,39.0,57.0,39.875786,74.663006,37.220777,121.690622
Burnett County,Orange County,Wisconsin,California,3.0,5.0,45.865255,92.367978,33.675687,117.777207
Butler County,San Diego County,Ohio,California,20.0,28.0,39.439915,84.565397,33.023604,116.776117
Butte County,Alameda County,California,California,121.0,66.0,39.665959,121.601919,37.648081,121.913304
Butte County,Amador County,California,California,3.0,6.0,39.665959,121.601919,38.443550,120.653856
Butte County,Anchorage Municipality,California,Alaska,3.0,6.0,39.665959,121.601919,,
Butte County,Butte County,California,California,79201.0,1413.0,39.665959,121.601919,39.665959,121.601919
Butte County,Colusa County,California,California,244.0,101.0,39.665959,121.601919,39.177739,122.237563
Butte County,Contra Costa County,California,California,63.0,70.0,39.665959,121.601919,37.919479,121.951543
Butte County,Cowlitz County,California,Washington,19.0,27.0,39.665959,121.601919,46.185923,122.658682
Butte County,District of Columbia,California,District of Columbia,8.0,11.0,39.665959,121.601919,,
Butte County,Doña Ana County,California,New Mexico,3.0,4.0,39.665959,121.601919,,
Butte County,El Dorado County,California,California,32.0,25.0,39.665959,121.601919,38.785532,120.534398
Butte County,Fresno County,California,California,44.0,37.0,39.665959,121.601919,36.761006,119.655019
Butte County,Glenn County,California,California,951.0,222.0,39.665959,121.601919,39.602546,122.401700
Butte County,Henderson County,California,North Carolina,9.0,15.0,39.665959,121.601919,35.336424,82.479634
Butte County,Hillsborough County,California,Florida,5.0,8.0,39.665959,121.601919,27.906590,82.349568
Butte County,Humboldt County,California,California,26.0,29.0,39.665959,121.601919,40.706673,123.925818
Butte County,Hunt County,California,Texas,48.0,77.0,39.665959,121.601919,33.123438,96.083807
Butte County,Imperial County,California,California,8.0,13.0,39.665959,121.601919,33.040816,115.355395
Butte County,Kane County,California,Illinois,26.0,36.0,39.665959,121.601919,41.939594,88.428040
Butte County,Kern County,California,California,10.0,20.0,39.665959,121.601919,35.346629,118.729506
Butte County,Kings County,California,California,15.0,18.0,39.665959,121.601919,36.072478,119.815530
Butte County,Klamath County,California,Oregon,3.0,5.0,39.665959,121.601919,42.683761,121.646168
Butte County,Lake County,California,California,8.0,11.0,39.665959,121.601919,39.094802,122.746757
Butte County,Lassen County,California,California,52.0,43.0,39.665959,121.601919,40.721089,120.629931
Butte County,Los Angeles County,California,California,41.0,37.0,39.665959,121.601919,34.196398,118.261862
Butte County,Marin County,California,California,31.0,32.0,39.665959,121.601919,38.051817,122.745974
Butte County,Mendocino County,California,California,18.0,20.0,39.665959,121.601919,39.432388,123.442881
Butte County,Merced County,California,California,34.0,48.0,39.665959,121.601919,37.194806,120.722802
Butte County,Modoc County,California,California,8.0,14.0,39.665959,121.601919,41.592919,120.718370
Butte County,Monterey County,California,California,17.0,26.0,39.665959,121.601919,36.240107,121.315573
Butte County,Napa County,California,California,16.0,26.0,39.665959,121.601919,38.507351,122.325995
Butte County,Nevada County,California,California,72.0,41.0,39.665959,121.601919,39.295191,120.773446
Butte County,New Hanover County,California,North Carolina,22.0,31.0,39.665959,121.601919,34.177466,77.871378
Butte County,Orange County,California,California,26.0,30.0,39.665959,121.601919,33.675687,117.777207
